Skus,Name,Char Count,Word Count,Sentence Count,Hashtag Count,@ Count
9244035,jellyfish go go juice vanity portable charger blue,54,9,1,0,0
9244062,jellyfish go go juice blast portable charger purple,55,9,1,0,0
9244099,jellyfish go go juice stick portable charger pink,53,9,1,0,0
9244104,jellyfish go go juice vanity portable charger pink,54,9,1,0,0
9244131,jellyfish go go juice stick portable charger blue,53,9,1,0,0
9244136,actiontec ethernet coaxial moca network adapters pack black,70,9,1,0,0
9244145,actiontec ethernet coaxial moca network adapter black,60,8,1,0,0
9244154,zerowater ion exchange filters zerowater water filtration pitchers pack white,95,14,1,0,0
9244159,jellyfish go go juice blast portable charger lime green,59,10,1,0,0
9244163,zerowater cup water filtration pitcher blue white,56,8,1,0,0
9244172,zerowater ion exchange filters zerowater pitchers pack white,77,12,1,0,0
9244186,jellyfish go go juice stick portable charger purple,55,9,1,0,0
9244228,jellyfish go go juice blast portable charger pink,53,9,1,0,0
9244246,jellyfish go go juice blast portable charger blue,53,9,1,0,0
9244255,jellyfish go go juice stick portable charger lime green,59,10,1,0,0
9244273,jellyfish go go juice vanity portable charger purple,56,9,1,0,0
9244711,datum backup transfer,23,4,1,0,0
9244757,datum backup transfer hard drive,39,7,1,0,0
9245016,jellyfish go go juice vanity portable charger gray,54,9,1,0,0
9245104,zagg invisibleshield mobile phones clear,53,9,1,0,0
9245131,bella rocket blender,22,4,1,0,0
9245168,memorex pack x printable dvd r disc blister white,58,10,1,0,0
9245328,electrolux cu ft build trash compactor stainless steel,67,11,2,0,0
9246015,tylt ribbn vehicle charger red,34,7,1,0,0
9246024,tylt ribbn vehicle charger black,36,7,1,0,0
9246033,tylt ribbn vehicle charger lime green,41,8,1,0,0
9246042,tylt ribbn vehicle charger black,36,7,1,0,0
9246051,tylt ribbn vehicle charger red,34,7,1,0,0
9246064,zerowater cup water filtration pitcher blue white,55,8,1,0,0
9246079,tylt ribbn vehicle charger lime green,41,8,1,0,0
9246088,tylt ribbn vehicle charger blue,35,7,1,0,0
9246097,tylt ribbn vehicle charger blue,35,7,1,0,0
9246443,dynextm outlet home theater surge protector,46,7,1,0,0
9246997,iogear port usb kvm switch black,38,8,1,0,0
9247014,jitterbug samsung touch g contract cell phone gray,59,10,1,0,0
9247834,barbie horse adventures riding camp playstation,52,8,1,0,0
9248013,tylt energi sliding battery case samsung galaxy cell phones black gray,82,15,1,0,0
9248022,dog bone wetsuit hard shell case samsung galaxy cell phones black,78,16,1,0,0
9248031,tylt energi sliding battery case apple iphone black blue,75,14,1,0,0
9248059,dog bone wetsuit hard shell case samsung galaxy cell phones orange,79,16,1,0,0
9248068,tylt energi sliding battery case apple iphone black red,74,14,1,0,0
9248077,dog bone wetsuit hard shell case samsung galaxy cell phones silver,79,16,1,0,0
9248086,tylt energi sliding battery case samsung galaxy cell phones black blue,82,15,1,0,0
9248095,tylt energi sliding battery case apple iphone black green,76,14,1,0,0
9248146,epson xl high yield ink cartridge black,46,8,1,0,0
9248879,hp xl high yield ink cartridge black,43,8,1,0,0
9248888,hp officejet xl ink cartridge cyan,41,8,1,0,0
9248897,hp officejet xl ink cartridge magenta,44,8,1,0,0
9248904,hp xl high yield ink cartridge yellow,44,8,1,0,0
9248913,hp officejet xl ink cartridge black,42,8,1,0,0
9248922,hp officejet xl ink cartridge cyan,41,8,1,0,0
9248959,hp officejet xl ink cartridge magenta,44,8,1,0,0
9248968,hp officejet xl ink cartridge yellow,43,8,1,0,0
9249003,sony vario tessar fe mm f za oss wide zoom lens sony e mount cameras black,92,18,1,0,0
9249012,jitterbug splash medical alert device desert silver,55,9,1,0,0
9249716,ninja blade xbox,22,5,1,0,0
9249752,niles cat component video digital audio balun wall mount,64,11,1,0,0
9249903,niles cat v stereo balun connector,44,8,1,0,0
9250017,lowepro volta camera case black,38,8,1,0,0
9250019,sony fe pz mm f g oss power zoom lens full frame aps c super e mount cameras black,106,21,1,0,0
9250026,lowepro hipshot camera case cherry black,47,8,1,0,0
9250035,lowepro hipshot camera case royal blue,45,9,1,0,0
9250044,lowepro hipshot camera case black,40,8,1,0,0
9250393,memorex pack x cd r disc blister bonus cd marker silver,69,13,1,0,0
9251622,memorex cd r discs count multi,39,7,1,0,0
9252159,isimple dash mount audio input kit,36,6,1,0,0
9253016,incase book jacket case apple ipad mini ipad mini ipad mini black,84,18,1,0,0
9254006,alpine digital media receiver apple carplay dash receiver black,80,16,1,0,0
9254111,halo odst xbox,23,6,1,0,0
9254424,vocopro microphone cable black,43,8,1,0,0
9255005,sony alpha ilce qx interchangeable lens camera select smartphone,72,9,1,0,0
9255069,insigniatm tv stand flat panel tv cinnamon cherry,72,14,1,0,0
9256618,gardening mama nintendo ds,28,5,1,0,0
9257079,native instruments traktor kontrol z channel mixer audio interface black,83,13,1,0,0
9257582,pdp button kickers playstation,38,7,1,0,0
9258002,hal leonard tracy chapman new beginning songbook,51,8,1,0,0
9258011,hal leonard norah jones fall songbook,44,8,1,0,0
9258039,hal leonard alanis morissette suppose former infatuation junkie songbook,76,10,1,0,0
9258048,hal leonard u good songbook,48,9,1,0,0
9258057,hal leonard good jewel songbook,40,8,1,0,0
9258066,hal leonard snow patrol hundred million suns songbook,58,10,1,0,0
9258075,cherry lane music black keys attack release sheet music,64,12,1,0,0
9258084,hal leonard mariah carey songbook,40,7,1,1,0
9258093,cherry lane music black keys el camino sheet music,57,11,1,0,0
9258204,hal leonard mariah carey anthology songbook,46,7,1,0,0
9258213,hal leonard vanessa carlton nobody songbook,53,9,1,0,0
9258222,hal leonard lady gaga artpop songbook,40,7,1,0,0
9258231,hal leonard ne yo word songbook,45,9,1,0,0
9258259,cherry lane music john legend songbook,52,9,1,0,0
9258268,hal leonard lady gaga bear way songbook,47,9,1,0,0
9258286,hal leonard amy winehouse lioness hidden treasures songbook,63,9,1,0,0
9258295,alfred muse resistance songbook,38,6,1,0,0
9258309,hal leonard alanis morissette jagged little pill songbook,60,9,1,0,0
9258318,cherry lane music black keys brother sheet music,56,10,1,0,0
9258327,hal leonard u good songbook,48,9,1,0,0
9258336,hal leonard doubt singles songbook,54,9,1,0,0
9258345,cherry lane music sara bareilles kaleidoscope heart songbook,63,9,1,0,0
9258354,hal leonard u leave behind sheet music,61,12,1,0,0
9258363,cherry lane music ingrid michaelson human songbook,59,9,1,0,0
9258372,hal leonard sara mclachlan surface songbook,48,7,1,0,0
9258381,hal leonard florence machine ceremonial songbook,58,9,1,0,0
9258405,alfred muse black holes revelations songbook,51,8,1,0,0
9258414,hal leonard sara bareilles blessed unrest songbook,57,9,1,0,0
9258423,hal leonard closer good sarah mclachlan songbook,58,10,1,0,0
9258432,hal leonard norah jones little broken hearts songbook,56,9,1,0,0
9258441,hal leonard muse nd law songbook,40,8,1,0,0
9258478,cherry lane music ingrid michaelson girl boys songbook,62,10,1,0,0
9258487,hal leonard vanessa carlton rabbit run songbook,58,10,1,0,0
9258496,hal leonard lady gaga fame monster songbook,50,9,1,0,0
9258512,hal leonard mariah carey songbook,35,6,1,0,0
9258521,cherry lane music ingrid michaelson lights songbook,58,9,1,0,0
9258549,cherry lane music lenny kravitz greatest hits sheet music,60,10,1,0,0
9258558,hal leonard ed sheeran x sheet music,39,8,1,0,0
9258567,hal leonard u achtung baby songbook,39,7,1,0,0
9258576,cherry lane music amos lee sheet music,40,8,1,0,0
9258585,alfred muse absolution sheet music,37,6,1,0,0
9258603,music sales america lana del rey bear die songbook,56,11,1,0,0
9258612,cherry lane music ingrid michaelson everybody songbook,57,8,1,0,0
9258621,hal leonard tracy chapman songbook,36,6,1,0,0
9258649,cherry lane music john legend evolver songbook,49,8,1,0,0
9258658,hal leonard britney spears greatest hit prerogative songbook,68,10,1,0,0
9258667,hal leonard king leon night songbook,55,11,1,0,0
9258676,hal leonard norah jones late songbook,48,9,1,0,0
9258685,hal leonard britney spears blackout songbook,47,7,1,0,0
9259134,definitive technology mythos nine center channel speaker black,73,10,1,0,0
9260028,avid pro tools duet audio interface software pack pc mac black,78,16,1,0,0
9260037,avid pro tools quartet audio interface software pack pc mac black,81,16,1,0,0
9260729,case logic capacity cd wallet black,42,9,1,0,0
9260943,case logic disc cd dvd wallet red,40,8,1,0,0
9261005,case logic capacity cd wallet blue,41,8,1,0,0
9261014,mafia ii xbox,19,5,1,0,0
9261069,mafia ii playstation,24,5,1,0,0
9261087,electrolux trim kit select electrolux microwaves black,66,11,1,0,0
9261096,electrolux cu ft build microwave black,51,9,2,0,0
9261103,electrolux trim kit select electrolux microwaves white,66,11,1,0,0
9261112,electrolux trim kit select electrolux microwaves stainless steel,76,11,1,0,0
9261121,electrolux trim kit select electrolux microwaves stainless steel,76,11,1,0,0
9261149,electrolux trim kit select electrolux microwaves white,66,11,1,0,0
9261158,electrolux trim kit select electrolux microwaves black,66,11,1,0,0
9262503,metra installation kit select ford vehicles black,57,10,1,0,0
9262512,metra installation kit select ford lincoln mercury vehicles black,78,13,1,0,0
9262521,metra installation kit select chevrolet pontiac saturn vehicles black,82,13,1,0,0
9262567,metra dash kit select nissan sentra black,59,11,1,0,0
9262594,metra turbokits din snap pocket volkswagen vehicles black,85,15,1,0,0
9262763,metra wiring harness chrysler plymouth dodge jeep vehicles multi,90,16,1,0,0
9262781,yamaha watt powered subwoofer silver,47,8,1,0,0
9263034,makerbot mm pla filament lbs pack black white red orange yellow green blue gray,97,10,2,0,0
9263043,adobe creative cloud student teacher edition year prepaid subscription card macwindows,97,13,1,0,0
9263112,canon nbl lithium ion battery white,42,7,1,0,0
9263359,conair cord keeper hair dryer red,37,8,1,0,0
9263386,conair piece rechargeable cord cordless hair cutting kit chrome,70,10,1,0,0
9263441,digipower slba rechargeable lithium ion battery select samsung digimax digital cameras black,102,14,1,0,0
9265056,cortelco itt corded phone black,40,7,1,0,0
9265109,sennheiser ear stereo headphones black,51,7,1,0,0
9265127,cortelco itt cord speakerphone build answering system black,78,11,1,0,0
9265234,cortelco itt ez touch cord phone white,49,9,1,0,0
9265243,sennheiser ear headphone,30,4,1,0,0
9265305,sennheiser street ii stereo earphone black,46,8,1,0,0
9265458,wordjong party nintendo wii,29,5,1,0,0
9265485,chief tilting tv wall mount flat panel tv black,65,13,1,0,0
9266386,hal leonard fender presents getting start electric guitar instructional dvd multi,91,14,1,0,0
9267021,paintshop pro x ultimate windows,35,6,1,0,0
9267642,garmin portable auto friction mount select garmin gps,59,10,1,0,0
9267982,imagine family doctor nintendo ds,35,6,1,0,0
9268491,zagg invisibleshield nokia e mobile phones clear,58,10,1,0,0
9268847,hal leonard fender getting start acoustic guitar dvd,60,10,1,0,0
9268892,hal leonard acoustic hits guitar play along volume dvd brown red blue,75,12,1,0,0
9268909,hal leonard guitar chord encyclopedia dvd black white purple,64,9,1,0,0
9268918,unknown secret weapons modern drummer dvd set black white purple,76,12,1,0,0
9269169,frigidaire build dishwasher stainless steel,54,7,1,0,0
9270064,sanus premium fixed tv wall mount tv black,66,15,1,0,0
9270073,sanus premium fixed tv wall mount tv black,66,15,1,0,0
9270111,boston acoustics soundware way indoor outdoor speaker black,79,11,1,0,0
9270268,sanus premium tilting tv wall mount tv black,68,15,1,0,0
9270273,boston acoustics soundware way indoor outdoor speaker white,79,11,1,0,0
9270503,dynextm pack x dvdr disc spindle blue gray,51,9,1,0,0
9270576,dynextm pack x cd r discs jewel cases silver,57,11,1,0,0
9270585,dynextm pack x dvd r disc spindle blue gray,51,9,1,0,0
9270594,dynextm pack x cd r disc spindle silver,47,9,1,0,0
9271045,wd elements gb external usb portable hard drive black,68,12,1,0,0
9271114,samsung cu ft side side refrigerator white,56,9,2,0,0
9272008,modal smart case apple ipad air red,45,11,1,0,0
9272017,modal smart case apple ipad air black,49,11,1,0,0
9272104,modal smart case apple ipad air blue,48,11,1,0,0
9272113,modal reversible folio case apple ipad air purple mint,64,12,1,0,0
9272141,seal shield wireless optical mouse black,44,8,1,0,0
9272266,salamander designs chameleon elba v cabinet flat panel tv cherry,85,15,1,0,0
9272761,alesis jamdock practice dock apple ipod black,55,10,1,0,0
9273016,bosch series front control tall tub build dishwasher stainless steel tub white,98,16,1,0,0
9273025,bosch series hidden control tall tub build dishwasher stainless steel tub custom panel ready,112,18,1,0,0
9273034,bosch series tall tub build dishwasher stainless steel tub stainless steel,94,16,1,0,0
9273052,bosch series front control tall tub build dishwasher stainless steel tub stainless steel,108,17,1,0,0
9273061,bosch series tall tub build dishwasher stainless steel tub stainless steel,94,16,1,0,0
9273089,bosch series tall tub build dishwasher stainless steel tub white,84,15,1,0,0
9273098,bosch series tall tub build dishwasher stainless steel tub black,84,15,1,0,0
9273103,bosch series front control tall tub build dishwasher stainless steel tub stainless steel,108,17,1,0,0
9273112,bosch series tall tub build dishwasher stainless steel tub custom panel ready,97,16,1,0,0
9273121,bosch series front control tall tub build dishwasher stainless steel tub black,98,16,1,0,0
9273149,bosch series hidden control tall tub build dishwasher stainless steel tub stainless steel,109,17,1,0,0
9273158,bosch series hidden control tall tub build dishwasher stainless steel tub stainless steel,109,17,1,0,0
9274024,maytag build gas cooktop black,41,8,1,0,0
9274042,zojirushi cup rice cooker white pink purple,50,7,1,0,0
9274051,zojirushi cup rice cooker white pink purple,53,7,1,0,0
9274102,maytag build gas cooktop black,41,8,1,0,0
9274111,maytag build gas cooktop stainless steel,51,9,1,0,0
9274139,maytag build gas cooktop stainless steel,51,9,1,0,0
9274732,hoover z pet micro allergen vacuum bag select hoover vacuums pack,82,16,1,0,0
9274741,eureka rr pet micro allergen vacuum bag select eureka vacuums pack,79,14,1,0,0
9274803,scosche showtime composite video cable apple ipod iphone black,76,13,1,0,0
9275101,maytag cu ft cycle electric dryer white,52,10,2,0,0
9275129,maytag cu ft cycle gas dryer white,47,10,2,0,0
9275148,acer lead monitor black,30,7,1,0,0
9275448,acer lead monitor black,32,7,1,0,0
9276086,pny classic attache gb usb flash drive black clear,60,11,1,0,0
9276101,lexmark cxn color printer white black,44,7,1,0,0
9276295,call duty modern warfare playstation,46,9,1,0,0
9276473,call duty modern warfare xbox,41,9,1,0,0
9278108,nuu splash extreme indoor outdoor waterproof bluetooth speaker blue,71,10,1,0,0
9278117,soundfreaq pocket kick go portable pocketable bluetooth speaker black,80,11,1,0,0
9278131,honeywell waterproof fire resistant file chest gray,55,8,1,0,0
9278135,soundfreaq double spot bluetooth speaker black,50,8,1,0,0
9278162,nuu splash extreme indoor outdoor waterproof bluetooth speaker silver,73,10,1,0,0
9278204,braven wireless high definition bluetooth speaker blue,62,9,1,0,0
9278213,braven wireless high definition bluetooth speaker black,63,9,1,0,0
